background, person, image, K, BER, SNR
2, 1, 3, 4, 0.014853091111317083, 3
2, 1, 3, 4, 0.005769765501900084, 4
2, 1, 3, 4, 0.001807396422281954, 5
2, 1, 3, 4, 0.00011585874501807397, 6
2, 1, 3, 4, 0.0, 7
2, 1, 3, 8, 0.07931689683937343, 1
2, 1, 3, 8, 0.039183427565112616, 2
2, 1, 3, 8, 0.01856057095189545, 3
2, 1, 3, 8, 0.007716192418203726, 4
2, 1, 3, 8, 0.002456205394383168, 5
2, 1, 3, 8, 0.0005792937250903698, 6
2, 1, 3, 8, 0.0, 7
2, 1, 3, 16, 0.08124015200667346, 1
2, 1, 3, 16, 0.03721382889980536, 2
2, 1, 3, 16, 0.0129993511910279, 3
2, 1, 3, 16, 0.002548892390397627, 4
2, 1, 3, 16, 0.0003244044860506071, 5
2, 1, 3, 16, 0.0, 6
2, 1, 3, 16, 0.0, 7
2, 1, 3, 32, 0.09611641486699415, 1
2, 1, 3, 32, 0.032208731115024564, 2
2, 1, 3, 32, 0.00899063861340254, 3
2, 1, 3, 32, 0.0018305681712855687, 4
2, 1, 3, 32, 0.00046343498007229587, 5
2, 1, 3, 32, 0.0, 6
2, 1, 3, 32, 0.0, 7
2, 1, 3, 64, 0.11025118175919918, 1
2, 1, 3, 64, 0.03427101677634628, 2
2, 1, 3, 64, 0.00912966910742423, 3
2, 1, 3, 64, 0.000671980721104829, 4
2, 1, 3, 64, 0.0, 5
2, 1, 3, 64, 0.0, 6
2, 1, 3, 64, 0.0, 7
2, 1, 3, 128, 0.14866994160719252, 1
2, 1, 3, 128, 0.03427101677634628, 2
2, 1, 3, 128, 0.004680693298730188, 3
2, 1, 3, 128, 0.0, 4
2, 1, 3, 128, 0.0, 5
2, 1, 3, 128, 0.0, 6
2, 1, 3, 128, 0.0, 7
2, 1, 4, 1, 0.05635195254572417, 1
2, 1, 4, 1, 0.0376503542593508, 2
2, 1, 4, 1, 0.024633382764870655, 3
2, 1, 4, 1, 0.012234305486900642, 4
2, 1, 4, 1, 0.0056022408963585435, 5
2, 1, 4, 1, 0.0022656121272038227, 6
2, 1, 4, 1, 0.001071016641950898, 7
2, 1, 4, 2, 0.08551655956500247, 1
2, 1, 4, 2, 0.057834898665348494, 2
2, 1, 4, 2, 0.03266600757950239, 3
2, 1, 4, 2, 0.020019772614928325, 4
2, 1, 4, 2, 0.00757950238919097, 5
2, 1, 4, 2, 0.003748558246828143, 6
2, 1, 4, 2, 0.001071016641950898, 7
2, 1, 4, 4, 0.058040863404185204, 1
2, 1, 4, 4, 0.03398418190805734, 2
2, 1, 4, 4, 0.01602405668149613, 3
2, 1, 4, 4, 0.0050667325753830945, 4
2, 1, 4, 4, 0.0018948755972977426, 5
2, 1, 4, 4, 0.0004119294776734223, 6
2, 1, 4, 4, 0.0, 7
2, 1, 4, 8, 0.08358049101993739, 1
2, 1, 4, 8, 0.043499752842313395, 2
2, 1, 4, 8, 0.019072334816279454, 3
2, 1, 4, 8, 0.006055363321799308, 4
2, 1, 4, 8, 0.0014417531718569781, 5
2, 1, 4, 8, 0.00016477179106936892, 6
2, 1, 4, 8, 0.0, 7
2, 1, 4, 16, 0.09115999340912835, 1
2, 1, 4, 16, 0.036867688251771294, 2
2, 1, 4, 16, 0.015035425935079914, 3
2, 1, 4, 16, 0.001606524962926347, 4
2, 1, 4, 16, 0.0004531224254407645, 5
2, 1, 4, 16, 0.0, 6
2, 1, 4, 16, 0.0, 7
2, 1, 4, 32, 0.08629922557258198, 1
2, 1, 4, 32, 0.03674410940846927, 2
2, 1, 4, 32, 0.009268413247652003, 3
2, 1, 4, 32, 0.0021008403361344537, 4
2, 1, 4, 32, 0.0, 5
2, 1, 4, 32, 0.0, 6
2, 1, 4, 32, 0.0, 7
2, 1, 4, 64, 0.12242544076454111, 1
2, 1, 4, 64, 0.0325836216839677, 2
2, 1, 4, 64, 0.0066732575383094414, 3
2, 1, 4, 64, 0.0, 4
2, 1, 4, 64, 0.0, 5
2, 1, 4, 64, 0.0, 6
2, 1, 4, 64, 0.0, 7
2, 1, 4, 128, 0.14145658263305322, 1
2, 1, 4, 128, 0.03081232492997199, 2
2, 1, 4, 128, 0.002018454440599769, 3
2, 1, 4, 128, 0.0, 4
2, 1, 4, 128, 0.0, 5
2, 1, 4, 128, 0.0, 6
2, 1, 4, 128, 0.0, 7
2, 1, 5, 1, 0.05571283533132883, 1
2, 1, 5, 1, 0.037682064899058926, 2
2, 1, 5, 1, 0.022326135343043462, 3
2, 1, 5, 1, 0.012827521574446483, 4
2, 1, 5, 1, 0.006120894997852317, 5
2, 1, 5, 1, 0.0023234019290093327, 6
2, 1, 5, 1, 0.0009664571049240501, 7
2, 1, 5, 2, 0.08099691514701862, 1
2, 1, 5, 2, 0.05561521340153852, 2
2, 1, 5, 2, 0.03225428560271779, 3
2, 1, 5, 2, 0.018772697098676246, 4
2, 1, 5, 2, 0.00952790034753407, 5
2, 1, 5, 2, 0.003729157717989769, 6
2, 1, 5, 2, 0.0012690850872740052, 7
2, 1, 5, 4, 0.06040845015424265, 1
2, 1, 5, 4, 0.033337889023390216, 2
2, 1, 5, 4, 0.015482838064742864, 3
2, 1, 5, 4, 0.005583974384005623, 4
2, 1, 5, 4, 0.0014740911398336523, 5
2, 1, 5, 4, 0.00046858526299347887, 6
2, 1, 5, 4, 1.9524385958061617e-05, 7
2, 1, 5, 8, 0.08343746339177632, 1
2, 1, 5, 8, 0.043236752704127454, 2
2, 1, 5, 8, 0.021262056308329103, 3
2, 1, 5, 8, 0.007536412979811785, 4
2, 1, 5, 8, 0.0018743410519739155, 5
2, 1, 5, 8, 0.0004002499121402632, 6
2, 1, 5, 8, 7.809754383224647e-05, 7
2, 1, 5, 16, 0.08940216330196415, 1
2, 1, 5, 16, 0.03849232691631848, 2
2, 1, 5, 16, 0.011656058416962786, 3
2, 1, 5, 16, 0.0033874809637236907, 4
2, 1, 5, 16, 0.00036120114022413993, 5
2, 1, 5, 16, 1.9524385958061617e-05, 6
2, 1, 5, 16, 0.0, 7
2, 1, 5, 32, 0.10273731891132024, 1
2, 1, 5, 32, 0.039351399898473194, 2
2, 1, 5, 32, 0.008766449295169667, 3
2, 1, 5, 32, 0.0015521886836658988, 4
2, 1, 5, 32, 1.9524385958061617e-05, 5
2, 1, 5, 32, 0.0, 6
2, 1, 5, 32, 0.0, 7
2, 1, 5, 64, 0.12553203951735717, 1
2, 1, 5, 64, 0.04195790542387442, 2
2, 1, 5, 64, 0.006238041313600688, 3
2, 1, 5, 64, 0.0005954937717208794, 4
2, 1, 5, 64, 0.0, 5
2, 1, 5, 64, 0.0, 6
2, 1, 5, 64, 0.0, 7
2, 1, 5, 128, 0.14517357179116716, 1
2, 1, 5, 128, 0.03181498691866141, 2
2, 1, 5, 128, 0.0038658284196962005, 3
2, 1, 5, 128, 7.809754383224647e-05, 4
2, 1, 5, 128, 0.0, 5
2, 1, 5, 128, 0.0, 6
2, 1, 5, 128, 0.0, 7
2, 2, 0, 1, 0.05647764474256542, 1
2, 2, 0, 1, 0.03729310226414231, 2
2, 2, 0, 1, 0.022286577688239738, 3
2, 2, 0, 1, 0.012556946956342574, 4
2, 2, 0, 1, 0.005946521370847737, 5
2, 2, 0, 1, 0.002546873926878963, 6
2, 2, 0, 1, 0.0006982440878185024, 7
2, 2, 0, 2, 0.08151141228451729, 1
2, 2, 0, 2, 0.05428561617179094, 2
2, 2, 0, 2, 0.03338408003479774, 3
2, 2, 0, 2, 0.018961333302809, 4
2, 2, 0, 2, 0.009409125248964081, 5
2, 2, 0, 2, 0.003531283624459147, 6
2, 2, 0, 2, 0.0009901330097754173, 7
2, 2, 0, 4, 0.06213227719145624, 1
2, 2, 0, 4, 0.03376181863968316, 2
2, 2, 0, 4, 0.015080927634440603, 3
2, 2, 0, 4, 0.005316957029372038, 4
2, 2, 0, 4, 0.0015510176049083125, 5
2, 2, 0, 4, 0.0002976122341521485, 6
2, 2, 0, 4, 6.86797463428035e-05, 7
2, 2, 0, 8, 0.07991460818204711, 1
2, 2, 0, 8, 0.04554039513747396, 2
2, 2, 0, 8, 0.01810855978571919, 3
2, 2, 0, 8, 0.0073201162977038076, 4
2, 2, 0, 8, 0.0023751745610219544, 5
2, 2, 0, 8, 0.0004922048487900918, 6
2, 2, 0, 8, 5.150980975710263e-05, 7
2, 2, 0, 16, 0.08594697923582335, 1
2, 2, 0, 16, 0.03990865593736407, 2
2, 2, 0, 16, 0.012700029761223416, 3
2, 2, 0, 16, 0.0030161855268881206, 4
2, 2, 0, 16, 0.00046358828781392365, 5
2, 2, 0, 16, 0.0, 6
2, 2, 0, 16, 0.0, 7
2, 2, 0, 32, 0.09930518989949864, 1
2, 2, 0, 32, 0.03874682356173165, 2
2, 2, 0, 32, 0.010628190746548843, 3
2, 2, 0, 32, 0.001133215814656258, 4
2, 2, 0, 32, 6.86797463428035e-05, 5
2, 2, 0, 32, 0.0, 6
2, 2, 0, 32, 0.0, 7
2, 2, 0, 64, 0.11667544241203269, 1
2, 2, 0, 64, 0.035129690254343995, 2
2, 2, 0, 64, 0.005059407980586525, 3
2, 2, 0, 64, 0.0007840937707470067, 4
2, 2, 0, 64, 0.0, 5
2, 2, 0, 64, 0.0, 6
2, 2, 0, 64, 0.0, 7
2, 2, 0, 128, 0.14412444770037316, 1
2, 2, 0, 128, 0.02968109704448158, 2
2, 2, 0, 128, 0.0035713468098257824, 3
2, 2, 0, 128, 0.0, 4
2, 2, 0, 128, 0.0, 5
2, 2, 0, 128, 0.0, 6
2, 2, 0, 128, 0.0, 7
2, 2, 1, 1, 0.05547298842212476, 1
2, 2, 1, 1, 0.03695254526180133, 2
2, 2, 1, 1, 0.023160947016150825, 3
2, 2, 1, 1, 0.0125652164875595, 4
2, 2, 1, 1, 0.005747365357833253, 5
2, 2, 1, 1, 0.0024319773846889358, 6
2, 2, 1, 1, 0.0007638903323702426, 7
2, 2, 1, 2, 0.08044752541104574, 1
2, 2, 1, 2, 0.054101103743582284, 2
2, 2, 1, 2, 0.03419318630609657, 3
2, 2, 1, 2, 0.018400922904238292, 4
2, 2, 1, 2, 0.008548296576524143, 5
2, 2, 1, 2, 0.0035856076825542, 6
2, 2, 1, 2, 0.0010600927061464591, 7
2, 2, 1, 4, 0.06069550395975805, 1
2, 2, 1, 4, 0.033980128458292624, 2
2, 2, 1, 4, 0.015662350080026605, 3
2, 2, 1, 4, 0.00621505331642728, 4
2, 2, 1, 4, 0.0016473009208256251, 5
2, 2, 1, 4, 0.0002962023737762165, 6
2, 2, 1, 4, 3.637573011286869e-05, 7
2, 2, 1, 8, 0.08151281465006548, 1
2, 2, 1, 8, 0.043001309526284066, 2
2, 2, 1, 8, 0.01924276122970754, 3
2, 2, 1, 8, 0.006823047662599514, 4
2, 2, 1, 8, 0.0018291795713899685, 5
2, 2, 1, 8, 0.00033777463676235215, 6
2, 2, 1, 8, 3.637573011286869e-05, 7
2, 2, 1, 16, 0.08469309276850485, 1
2, 2, 1, 16, 0.037830759317383444, 2
2, 2, 1, 16, 0.012580806086179301, 3
2, 2, 1, 16, 0.0028788792117898938, 4
2, 2, 1, 16, 0.0002962023737762165, 5
2, 2, 1, 16, 0.0, 6
2, 2, 1, 16, 0.0, 7
2, 2, 1, 32, 0.09823006090336528, 1
2, 2, 1, 32, 0.03978465567773182, 2
2, 2, 1, 32, 0.008641834168242948, 3
2, 2, 1, 32, 0.0008574279240890478, 4
2, 2, 1, 32, 0.00010912719033860608, 5
2, 2, 1, 32, 0.0, 6
2, 2, 1, 32, 0.0, 7
2, 2, 1, 64, 0.1265043962668108, 1
2, 2, 1, 64, 0.03276413976594816, 2
2, 2, 1, 64, 0.0038454343262175478, 3
2, 2, 1, 64, 0.00038454343262175477, 4
2, 2, 1, 64, 0.0, 5
2, 2, 1, 64, 0.0, 6
2, 2, 1, 64, 0.0, 7
2, 2, 1, 128, 0.14540938285975596, 1
2, 2, 1, 128, 0.02849778627699599, 2
2, 2, 1, 128, 0.0025722837722671433, 3
2, 2, 1, 128, 0.000353364235382153, 4
2, 2, 1, 128, 0.0, 5
2, 2, 1, 128, 0.0, 6
2, 2, 1, 128, 0.0, 7
2, 2, 2, 1, 0.05602794502918601, 1
2, 2, 2, 1, 0.03887637695147922, 2
2, 2, 2, 1, 0.022494676042959353, 3
2, 2, 2, 1, 0.012310214337148198, 4
2, 2, 2, 1, 0.0059980695867996505, 5
2, 2, 2, 1, 0.002378544836144689, 6
2, 2, 2, 1, 0.0008273199430068484, 7
2, 2, 2, 2, 0.08032280798516953, 1
2, 2, 2, 2, 0.0551240213877526, 2
2, 2, 2, 2, 0.033200042898071117, 3
2, 2, 2, 2, 0.01903218887407884, 4
2, 2, 2, 2, 0.009284368249299076, 5
2, 2, 2, 2, 0.0035544116069923855, 6
2, 2, 2, 2, 0.0011835271406903526, 7
2, 2, 2, 4, 0.06107612875549632, 1
2, 2, 2, 4, 0.03264849626939988, 2
2, 2, 2, 4, 0.015466286712322471, 3
2, 2, 2, 4, 0.005695484978014738, 4
2, 2, 2, 4, 0.0015933569272724487, 5
2, 2, 2, 4, 0.00033322608815553615, 6
2, 2, 2, 4, 3.4471664291952015e-05, 7
2, 2, 2, 8, 0.08034195890977616, 1
2, 2, 2, 8, 0.04303978796096276, 2
2, 2, 2, 8, 0.019258169784437194, 3
2, 2, 2, 8, 0.007488011521196243, 4
2, 2, 2, 8, 0.0015244135986885448, 5
2, 2, 2, 8, 0.0004328108961100642, 6
2, 2, 2, 8, 2.298110952796801e-05, 7
2, 2, 2, 16, 0.08848493205251949, 1
2, 2, 2, 16, 0.03685786949793936, 2
2, 2, 2, 16, 0.01167440364020775, 3
2, 2, 2, 16, 0.0028841292457599853, 4
2, 2, 2, 16, 0.0004174901564247522, 5
2, 2, 2, 16, 2.298110952796801e-05, 6
2, 2, 2, 16, 0.0, 7
2, 2, 2, 32, 0.1055828775413277, 1
2, 2, 2, 32, 0.037340472798026686, 2
2, 2, 2, 32, 0.008311501279281763, 3
2, 2, 2, 32, 0.0018997717209786888, 4
2, 2, 2, 32, 0.00013405647224648006, 5
2, 2, 2, 32, 0.0, 6
2, 2, 2, 32, 0.0, 7
2, 2, 2, 64, 0.12165050328629866, 1
2, 2, 2, 64, 0.03412311746411117, 2
2, 2, 2, 64, 0.005657183128801459, 3
2, 2, 2, 64, 0.0004136599715034242, 4
2, 2, 2, 64, 9.192443811187204e-05, 5
2, 2, 2, 64, 0.0, 6
2, 2, 2, 64, 0.0, 7
2, 2, 2, 128, 0.14051416402383907, 1
2, 2, 2, 128, 0.034130777833953824, 2
2, 2, 2, 128, 0.0027347520338281933, 3
2, 2, 2, 128, 0.0, 4
2, 2, 2, 128, 0.0, 5
2, 2, 2, 128, 0.0, 6
2, 2, 2, 128, 0.0, 7
2, 2, 3, 1, 0.05617270803104325, 1
2, 2, 3, 1, 0.03742295762835958, 2
2, 2, 3, 1, 0.02283981842627228, 3
2, 2, 3, 1, 0.012659575884240092, 4
2, 2, 3, 1, 0.005940416128645785, 5
2, 2, 3, 1, 0.0022896393817973667, 6
2, 2, 3, 1, 0.0007487919489889645, 7
2, 2, 3, 2, 0.08086953049080817, 1
2, 2, 3, 2, 0.05496798498422545, 2
2, 2, 3, 2, 0.03398184262722807, 3
2, 2, 3, 2, 0.01857004033492632, 4
2, 2, 3, 2, 0.008789153499021578, 5
2, 2, 3, 2, 0.003647448782630689, 6
2, 2, 3, 2, 0.0011414917266809547, 7
2, 2, 3, 4, 0.06015960916388227, 1
2, 2, 3, 4, 0.03205495134516314, 2
2, 2, 3, 4, 0.015228764260326672, 3
2, 2, 3, 4, 0.004932042970673979, 4
2, 2, 3, 4, 0.001594094860292062, 5
2, 2, 3, 4, 0.0002695651016360272, 6
2, 2, 3, 4, 6.988724857230336e-05, 7
2, 2, 3, 8, 0.08050345442685801, 1
2, 2, 3, 8, 0.04324356704516713, 2
2, 2, 3, 8, 0.020067624232904247, 3
2, 2, 3, 8, 0.00726494588730182, 4
2, 2, 3, 8, 0.001903595532540834, 5
2, 2, 3, 8, 0.00032946845755514435, 6
2, 2, 3, 8, 4.3263534830473504e-05, 7
2, 2, 3, 16, 0.0863174079152301, 1
2, 2, 3, 16, 0.04098387934132932, 2
2, 2, 3, 16, 0.012652919955804635, 3
2, 2, 3, 16, 0.0026157798751347827, 4
2, 2, 3, 16, 0.0005025225968770384, 5
2, 2, 3, 16, 1.3311856870914924e-05, 6
2, 2, 3, 16, 0.0, 7
2, 2, 3, 32, 0.10261777665366542, 1
2, 2, 3, 32, 0.037822313334487025, 2
2, 2, 3, 32, 0.007424688169752799, 3
2, 2, 3, 32, 0.0008286630902144541, 4
2, 2, 3, 32, 7.654317700776081e-05, 5
2, 2, 3, 32, 0.0, 6
2, 2, 3, 32, 0.0, 7
2, 2, 3, 64, 0.11830579997603866, 1
2, 2, 3, 64, 0.03459418804329016, 2
2, 2, 3, 64, 0.005198280108092278, 3
2, 2, 3, 64, 0.000532474274836597, 4
2, 2, 3, 64, 9.318299809640447e-05, 5
2, 2, 3, 64, 0.0, 6
2, 2, 3, 64, 0.0, 7
2, 2, 3, 128, 0.14187444256599352, 1
2, 2, 3, 128, 0.033349529425859614, 2
2, 2, 3, 128, 0.003474394643308795, 3
2, 2, 3, 128, 6.655928435457462e-06, 4
2, 2, 3, 128, 0.0, 5
2, 2, 3, 128, 0.0, 6
2, 2, 3, 128, 0.0, 7
2, 2, 4, 1, 0.05577433748216124, 1
2, 2, 4, 1, 0.037122676445616634, 2
2, 2, 4, 1, 0.022887801000776777, 3
2, 2, 4, 1, 0.012338096356377695, 4
2, 2, 4, 1, 0.005830337626677747, 5
2, 2, 4, 1, 0.002294199468901855, 6
2, 2, 4, 1, 0.0007045179471430894, 7
2, 2, 4, 2, 0.08052730458659248, 1
2, 2, 4, 2, 0.05473562512419387, 2
2, 2, 4, 2, 0.03339234423830771, 3
2, 2, 4, 2, 0.018823274382643567, 4
2, 2, 4, 2, 0.009009700670195278, 5
2, 2, 4, 2, 0.0032922665606878987, 6
2, 2, 4, 2, 0.0010387123579673754, 7
2, 2, 4, 4, 0.06224596708636668, 1
2, 2, 4, 4, 0.03223169608179634, 2
2, 2, 4, 4, 0.016718752822587928, 3
2, 2, 4, 4, 0.005694853406073306, 4
2, 2, 4, 4, 0.0016935527575555034, 5
2, 2, 4, 4, 0.0003703235363188034, 6
2, 2, 4, 4, 1.8064562747258703e-05, 7
2, 2, 4, 8, 0.08060859511895514, 1
2, 2, 4, 8, 0.04356269306501436, 2
2, 2, 4, 8, 0.01988908358473183, 3
2, 2, 4, 8, 0.006503242589013133, 4
2, 2, 4, 8, 0.0018967790884621637, 5
2, 2, 4, 8, 0.0003883880990660621, 6
2, 2, 4, 8, 1.8064562747258703e-05, 7
2, 2, 4, 16, 0.08539118810629188, 1
2, 2, 4, 16, 0.03795364633199053, 2
2, 2, 4, 16, 0.012369709341185397, 3
2, 2, 4, 16, 0.003093556370468053, 4
2, 2, 4, 16, 0.0004651624907419116, 5
2, 2, 4, 16, 9.935509510992287e-05, 6
2, 2, 4, 16, 0.0, 7
2, 2, 4, 32, 0.10131058402731362, 1
2, 2, 4, 32, 0.03685622414509457, 2
2, 2, 4, 32, 0.00849937677258522, 3
2, 2, 4, 32, 0.001585165381071951, 4
2, 2, 4, 32, 0.0002032263309066604, 5
2, 2, 4, 32, 0.0, 6
2, 2, 4, 32, 0.0, 7
2, 2, 4, 64, 0.12044095597666059, 1
2, 2, 4, 64, 0.03376266777462651, 2
2, 2, 4, 64, 0.005423884964864426, 3
2, 2, 4, 64, 0.0004470979279946529, 4
2, 2, 4, 64, 0.0, 5
2, 2, 4, 64, 0.0, 6
2, 2, 4, 64, 0.0, 7
2, 2, 4, 128, 0.1412784291056235, 1
2, 2, 4, 128, 0.028234911573965352, 2
2, 2, 4, 128, 0.002492909659121701, 3
2, 2, 4, 128, 3.6129125494517406e-05, 4
2, 2, 4, 128, 0.0, 5
2, 2, 4, 128, 0.0, 6
2, 2, 4, 128, 0.0, 7
2, 2, 5, 1, 0.056781689378540584, 1
2, 2, 5, 1, 0.03789856031175204, 2
2, 2, 5, 1, 0.023110785033015408, 3
2, 2, 5, 1, 0.012544651985134046, 4
2, 2, 5, 1, 0.005716055470695067, 5
2, 2, 5, 1, 0.0024235353547502497, 6
2, 2, 5, 1, 0.0007457031860769998, 7
2, 2, 5, 2, 0.0808486583356386, 1
2, 2, 5, 2, 0.05499560997317874, 2
2, 2, 5, 2, 0.03363782880098144, 3
2, 2, 5, 2, 0.018456153855405746, 4
2, 2, 5, 2, 0.00924611813381764, 5
2, 2, 5, 2, 0.003791660151786681, 6
2, 2, 5, 2, 0.0011426097206018546, 7
2, 2, 5, 4, 0.06056132205958409, 1
2, 2, 5, 4, 0.03337623131231733, 2
2, 2, 5, 4, 0.014610370085274767, 3
2, 2, 5, 4, 0.005658924984664975, 4
2, 2, 5, 4, 0.0016357360210721287, 5
2, 2, 5, 4, 0.00031271423932261285, 6
2, 2, 5, 4, 2.7061809172149188e-05, 7
2, 2, 5, 8, 0.08019316118013543, 1
2, 2, 5, 8, 0.04408368714143103, 2
2, 2, 5, 8, 0.020597043647691327, 3
2, 2, 5, 8, 0.007186413769048507, 4
2, 2, 5, 8, 0.0018702717005640885, 5
2, 2, 5, 8, 0.00032774857775158463, 6
2, 2, 5, 8, 1.8041206114766126e-05, 7
2, 2, 5, 16, 0.08578593507571293, 1
2, 2, 5, 16, 0.03825337069867578, 2
2, 2, 5, 16, 0.013049805756347498, 3
2, 2, 5, 16, 0.002913654787534729, 4
2, 2, 5, 16, 0.00040592713758223786, 5
2, 2, 5, 16, 4.209614760112096e-05, 6
2, 2, 5, 16, 0.0, 7
2, 2, 5, 32, 0.10020687249678265, 1
2, 2, 5, 32, 0.0364312088810844, 2
2, 2, 5, 32, 0.008178680105360644, 3
2, 2, 5, 32, 0.0015034338428971772, 4
2, 2, 5, 32, 0.00014733651660392335, 5
2, 2, 5, 32, 0.0, 6
2, 2, 5, 32, 0.0, 7
2, 2, 5, 64, 0.12257796807909264, 1
2, 2, 5, 64, 0.03589297956532721, 2
2, 2, 5, 64, 0.0051387368750225515, 3
2, 2, 5, 64, 0.00022852194412037092, 4
2, 2, 5, 64, 3.608241222953225e-05, 5
2, 2, 5, 64, 0.0, 6
2, 2, 5, 64, 0.0, 7
2, 2, 5, 128, 0.14282320820754604, 1
2, 2, 5, 128, 0.03366789747783939, 2
2, 2, 5, 128, 0.00263100922507006, 3
2, 2, 5, 128, 0.0, 4
2, 2, 5, 128, 0.0, 5
2, 2, 5, 128, 0.0, 6
2, 2, 5, 128, 0.0, 7
2, 3, 0, 1, 0.05591368663907172, 1
2, 3, 0, 1, 0.037256565108230985, 2
2, 3, 0, 1, 0.022609757752595508, 3
2, 3, 0, 1, 0.012672185655153694, 4
2, 3, 0, 1, 0.005856008685621226, 5
2, 3, 0, 1, 0.0023851530162176835, 6
2, 3, 0, 1, 0.000814276989889394, 7
2, 3, 0, 2, 0.08061681481984122, 1
2, 3, 0, 2, 0.055509940964918236, 2
2, 3, 0, 2, 0.0337042817398385, 3
2, 3, 0, 2, 0.01894890411888444, 4
2, 3, 0, 2, 0.00897740381353057, 5
2, 3, 0, 2, 0.0034606772070299246, 6
2, 3, 0, 2, 0.0011773088145484157, 7
2, 3, 0, 4, 0.06038542444188098, 1
2, 3, 0, 4, 0.032930718599443576, 2
2, 3, 0, 4, 0.015569654610843454, 3
2, 3, 0, 4, 0.005737259957929022, 4
2, 3, 0, 4, 0.0015742688471194952, 5
2, 3, 0, 4, 0.00024428309696681823, 6
2, 3, 0, 4, 4.0713849494469703e-05, 7
2, 3, 0, 8, 0.08205876365610368, 1
2, 3, 0, 8, 0.04280382710185248, 2
2, 3, 0, 8, 0.019098188233697497, 3
2, 3, 0, 8, 0.007549026260432924, 4
2, 3, 0, 8, 0.0017371242450973739, 5
2, 3, 0, 8, 0.000478387731560019, 6
2, 3, 0, 8, 4.749949107688132e-05, 7
2, 3, 0, 16, 0.08693763995385764, 1
2, 3, 0, 16, 0.03752459795073624, 2
2, 3, 0, 16, 0.012600936418538372, 3
2, 3, 0, 16, 0.003209608468480695, 4
2, 3, 0, 16, 0.0004716020899776074, 5
2, 3, 0, 16, 4.0713849494469703e-05, 6
2, 3, 0, 16, 0.0, 7
2, 3, 0, 32, 0.10182873040645993, 1
2, 3, 0, 32, 0.037809594897197533, 2
2, 3, 0, 32, 0.00942186333717853, 3
2, 3, 0, 32, 0.0010585600868562122, 4
2, 3, 0, 32, 0.000159462577186673, 5
2, 3, 0, 32, 0.0, 6
2, 3, 0, 32, 0.0, 7
2, 3, 0, 64, 0.11829748252697292, 1
2, 3, 0, 64, 0.03495962543258465, 2
2, 3, 0, 64, 0.006154576915247336, 3
2, 3, 0, 64, 0.0005428513265929294, 4
2, 3, 0, 64, 2.7142566329646467e-05, 5
2, 3, 0, 64, 0.0, 6
2, 3, 0, 64, 0.0, 7
2, 3, 0, 128, 0.13944493451855872, 1
2, 3, 0, 128, 0.02693899708217412, 2
2, 3, 0, 128, 0.002290154034063921, 3
2, 3, 0, 128, 0.0001560697563954672, 4
2, 3, 0, 128, 0.0, 5
2, 3, 0, 128, 0.0, 6
2, 3, 0, 128, 0.0, 7
2, 3, 1, 1, 0.056606248078001485, 1
2, 3, 1, 1, 0.03747218755087643, 2
2, 3, 1, 1, 0.0229825799099148, 3
2, 3, 1, 1, 0.012355058700095874, 4
2, 3, 1, 1, 0.006245364591812738, 5
2, 3, 1, 1, 0.002428501655179899, 6
2, 3, 1, 1, 0.0007552323583147917, 7
2, 3, 1, 2, 0.08076011649572186, 1
2, 3, 1, 2, 0.05531737848447025, 2
2, 3, 1, 2, 0.03384074094173405, 3
2, 3, 1, 2, 0.018880808957869793, 4
2, 3, 1, 2, 0.009338651616287694, 5
2, 3, 1, 2, 0.0034324632332989637, 6
2, 3, 1, 2, 0.0010627521209818926, 7
2, 3, 1, 4, 0.06132758090483168, 1
2, 3, 1, 4, 0.0341663501022051, 2
2, 3, 1, 4, 0.015421211627864908, 3
2, 3, 1, 4, 0.005440386389537092, 4
2, 3, 1, 4, 0.0015240317649825438, 5
2, 3, 1, 4, 0.00042057849894177023, 6
2, 3, 1, 4, 3.1656446156907436e-05, 7
2, 3, 1, 8, 0.08096814457046725, 1
2, 3, 1, 8, 0.04339646533166911, 2
2, 3, 1, 8, 0.019871203487635897, 3
2, 3, 1, 8, 0.006964418154519636, 4
2, 3, 1, 8, 0.001460718872668729, 5
2, 3, 1, 8, 0.00037987735388288923, 6
2, 3, 1, 8, 5.426819341184132e-05, 7
2, 3, 1, 16, 0.08653967909408296, 1
2, 3, 1, 16, 0.03568585951773665, 2
2, 3, 1, 16, 0.011853077911036342, 3
2, 3, 1, 16, 0.002564172138709502, 4
2, 3, 1, 16, 0.0006964418154519636, 5
2, 3, 1, 16, 5.87905428628281e-05, 6
2, 3, 1, 16, 1.8089397803947107e-05, 7
2, 3, 1, 32, 0.10582297715309058, 1
2, 3, 1, 32, 0.03661746350463993, 2
2, 3, 1, 32, 0.008217108952442972, 3
2, 3, 1, 32, 0.0014154953781588611, 4
2, 3, 1, 32, 0.0001175810857256562, 5
2, 3, 1, 32, 0.0, 6
2, 3, 1, 32, 0.0, 7
2, 3, 1, 64, 0.1201452578643657, 1
2, 3, 1, 64, 0.03658580705848302, 2
2, 3, 1, 64, 0.005775040248910113, 3
2, 3, 1, 64, 0.0007054865143539371, 4
2, 3, 1, 64, 0.0, 5
2, 3, 1, 64, 0.0, 6
2, 3, 1, 64, 0.0, 7
2, 3, 1, 128, 0.1382029992221559, 1
2, 3, 1, 128, 0.0308831244007887, 2
2, 3, 1, 128, 0.0031701669651417303, 3
